##Type: Dye
##Name: mScarlet3
Extinction coefficient: 104000
Quantum Yield: 0.75
wavelength,absorption,emission
425,0.0104,0
426,0.0109,0
427,0.0114,0
428,0.0119,0
429,0.0123,0
430,0.0127,0
431,0.013,0
432,0.0132,0
433,0.0132,0
434,0.0132,0
435,0.0132,0
436,0.0132,0
437,0.0133,0
438,0.0133,0
439,0.0141,0
440,0.0149,0
441,0.015699999,0
442,0.0165,0
443,0.017200001,0
444,0.017899999,0
445,0.018300001,0
446,0.0188,0
447,0.0195,0
448,0.020199999,0
449,0.021,0
450,0.0218,0
451,0.023600001,0
452,0.0254,0
453,0.0262,0
454,0.027000001,0
455,0.029100001,0
456,0.031099999,0
457,0.033199999,0
458,0.035300002,0
459,0.037300002,0
460,0.039299998,0
461,0.041000001,0
462,0.0427,0
463,0.044500001,0
464,0.046300001,0
465,0.048300002,0
466,0.0504,0
467,0.052200001,0
468,0.054000001,0
469,0.056200001,0
470,0.0583,0
471,0.060899999,0
472,0.063600004,0
473,0.066100001,0
474,0.068599999,0
475,0.071699999,0
476,0.0748,0
477,0.078400001,0
478,0.081900001,0
479,0.085199997,0
480,0.088500001,0
481,0.093500003,0
482,0.098499998,0
483,0.103799999,0
484,0.109099999,0
485,0.114799999,0
486,0.120499998,0
487,0.125400007,0
488,0.1303,0
489,0.135399997,0
490,0.140400007,0
491,0.1461,0
492,0.151800007,0
493,0.156599998,0
494,0.161400005,0
495,0.166099995,0
496,0.1708,0
497,0.175699994,0
498,0.180500001,0
499,0.184599996,0
500,0.188700005,0
501,0.193000004,0
502,0.197300002,0
503,0.200200006,0
504,0.202999994,0
505,0.207100004,0
506,0.211199999,0
507,0.218799993,0
508,0.226400003,0
509,0.233199999,0
510,0.239899993,0
511,0.251899987,0
512,0.263900012,0
513,0.272700012,0
514,0.281500012,0
515,0.294099987,0
516,0.306800008,0
517,0.316500008,0
518,0.326299995,0
519,0.340499997,0
520,0.354799986,0
521,0.368299991,0
522,0.381799996,0
523,0.395000011,0
524,0.408199996,0
525,0.420100003,0
526,0.431899995,0
527,0.442400008,0
528,0.452800006,0
529,0.462000012,0
530,0.471199989,0
531,0.477100015,0
532,0.483099997,0
533,0.487500012,0
534,0.49180001,0
535,0.492000014,0
536,0.4921,0
537,0.4921,0
538,0.4921,0
539,0.492799997,0
540,0.493499994,0
541,0.496800005,0
542,0.500199974,0
543,0.505400002,0
544,0.510599971,0
545,0.522700012,0
546,0.53490001,0
547,0.546599984,0
548,0.558300018,0
549,0.572099984,0
550,0.586000025,0.0131
551,0.602100015,0.0141
552,0.618300021,0.017000001
553,0.635800004,0.02
554,0.653400004,0.023600001
555,0.672100008,0.0284
556,0.690900028,0.033199999
557,0.729799986,0.039500002
558,0.76880002,0.047899999
559,0.801800013,0.055799998
560,0.834699988,0.065399997
561,0.861800015,0.077600002
562,0.888899982,0.090599999
563,0.912800014,0.106399998
564,0.936699986,0.125100002
565,0.956900001,0.145500004
566,0.976999998,0.168699995
567,0.988499999,0.193499997
568,1,0.2227
569,0.999000013,0.255499989
570,0.998000026,0.289200008
571,0.984300017,0.326000005
572,0.970600009,0.365500003
573,0.946699977,0.407700002
574,0.922800004,0.451599985
575,0.890200019,0.497500002
576,0.857599974,0.543900013
577,0.828499973,0.588500023
578,0.799499989,0.646300018
579,0.731899977,0.685299993
580,0.664300025,0.715600014
581,0.620899975,0.763499975
582,0.577600002,0.806599975
583,0.532199979,0.841199994
584,0.486799985,0.874000013
585,0.443699986,0.903900027
586,0.400700003,0.92809999
587,0.362899989,0.948499978
588,0.325199991,0.965499997
589,0.289799988,0.978600025
590,0.254400015,0.988799989
591,0.226799995,0.995700002
592,0.199200004,0.99940002
593,0.177499995,1
594,0.155699998,0.997300029
595,0.138300002,0.992999971
596,0.120999999,0.986800015
597,0.107600003,0.978799999
598,0.094099998,0.968699992
599,0.081600003,0.960099995
600,0.0691,0.946799994
601,0.061500002,0.934899986
602,0.0539,0.922399998
603,0.047499999,0.908699989
604,0.041000001,0.894999981
605,0.035700001,0.880200028
606,0.030300001,0.86589998
607,0.0263,0.849900007
608,0.022299999,0.836000025
609,0.0198,0.822099984
610,0.0173,0.807099998
611,0.0162,0.792900026
612,0.0152,0.778999984
613,0.0134,0.764900029
614,0.0116,0.751399994
615,0.0106,0.738499999
616,0.0095,0.725499988
617,0.0087,0.712599993
618,0.0079,0.700900018
619,0.007,0.689899981
620,0.0061,0.678900003
621,0.0051,0.668900013
622,0.0041,0.658800006
623,0.0037,0.649699986
624,0.0033,0.639999986
625,0.0033,0.630500019
626,0.0033,0.621599972
627,0.0033,0.612699986
628,0.0033,0.603299975
629,0.0033,0.593599975
630,0.0033,0.585699975
631,0.0033,0.576600015
632,0.0033,0.568599999
633,0.0033,0.559700012
634,0,0.550700009
635,0,0.541599989
636,0,0.533399999
637,0,0.524699986
638,0,0.516799986
639,0,0.508899987
640,0,0.498899996
641,0,0.4912
642,0,0.483200014
643,0,0.474099994
644,0,0.463999987
645,0,0.456099987
646,0,0.445600003
647,0,0.435699999
648,0,0.427100003
649,0,0.417499989
650,0,0.407299995
651,0,0.397700012
652,0,0.388700008
653,0,0.378500015
654,0,0.368600011
655,0,0.360700011
656,0,0.350899994
657,0,0.340499997
658,0,0.332399994
659,0,0.322899997
660,0,0.31400001
661,0,0.305700004
662,0,0.296900004
663,0,0.288700014
664,0,0.279900014
665,0,0.273000002
666,0,0.264999986
667,0,0.2579
668,0,0.250999987
669,0,0.244000003
670,0,0.2368
671,0,0.230599999
672,0,0.224000007
673,0,0.217700005
674,0,0.213
675,0,0.207900003
676,0,0.202900007
677,0,0.197899997
678,0,0.194000006
679,0,0.189099997
680,0,0.183899999
681,0,0.179700002
682,0,0.175799996
683,0,0.171700001
684,0,0.167999998
685,0,0.163100004
686,0,0.157399997
687,0,0.153600007
688,0,0.149599999
689,0,0.145600006
690,0,0.1426
691,0,0.138699993
692,0,0.135399997
693,0,0.132699996
